email,password_hash,full_name,role,is_active,institution_id,created_at,updated_at,batch,branch
brooks.sathe@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Brooks Sathe,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bruce.satpathy@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bruce Satpathy,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bruno.satyarthi@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bruno Satyarthi,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bryan.sawant@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bryan Sawant,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bryana.sawarkar@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bryana Sawarkar,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bryant.saxena@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bryant Saxena,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bryce.sayeed@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bryce Sayeed,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
brylee.seetharaman@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Brylee Seetharaman,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
brynn.sehgal@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Brynn Sehgal,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,M.Tech. DS
bryson.sekhar@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Bryson Sekhar,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
buddy.selvan@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Buddy Selvan,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
byron.selvaraj@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Byron Selvaraj,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
cade.sen@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cade Sen,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
caden.sengupta@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caden Sengupta,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
cadence.seshadri@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cadence Seshadri,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
caesar.seshan@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caesar Seshan,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
caelan.seth@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caelan Seth,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
cailyn.sethi@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cailyn Sethi,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
cain.sethna@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cain Sethna,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,M.Tech. DS
caleb.setlur@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caleb Setlur,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
calista.shafi@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Calista Shafi,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
callahan.shahani@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Callahan Shahani,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
callan.shahdadpuri@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Callan Shahdadpuri,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
callie.shahi@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Callie Shahi,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
callum.shaikh@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Callum Shaikh,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
calvin.shakuntala@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Calvin Shakuntala,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
camdon.shamanna@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Camdon Shamanna,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
cameron.shankaran@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cameron Shankaran,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
camilla.shanmugam@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Camilla Shanmugam,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,BBA
camille.shantaram@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Camille Shantaram,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
camren.sharan@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Camren Sharan,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
camron.sharangpani@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Camron Sharangpani,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
candace.sharma@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Candace Sharma,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
candice.shastri@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Candice Shastri,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
careen.shekar@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Careen Shekar,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
carey.shelat@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carey Shelat,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
carina.shenoy@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carina Shenoy,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
carissa.shergill@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carissa Shergill,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
carl.shete@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carl Shete,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,BBA
carla.shetty@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carla Shetty,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carlee.shinde@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carlee Shinde,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carlene.shirodkar@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carlene Shirodkar,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carlo.shivdasani@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carlo Shivdasani,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carlos.shome@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carlos Shome,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carlton.shorey@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carlton Shorey,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carly.shroff@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carly Shroff,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carmen.shukla@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carmen Shukla,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carmelo.sidana@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carmelo Sidana,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carmine.siddiqui@ceg.annauniv.edu,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carmine Siddiqui,student,t,5,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,BBA
carol.sihra@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carol Sihra,faculty,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,,B.Sc. Biochem
carole.singal@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carole Singal,faculty,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,,M.Sc. Maths
carolina.singhal@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carolina Singhal,faculty,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,,B.E. CSE
caroline.singhania@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caroline Singhania,faculty,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,,M.Tech. DS
carolyn.sinha@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carolyn Sinha,faculty,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,,BBA
carrie.sinhji@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carrie Sinhji,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
carson.sircar@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carson Sircar,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
carter.sisodia@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Carter Sisodia,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
cary.sitaram@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cary Sitaram,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
casey.sivasubramanian@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Casey Sivasubramanian,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
casimir.sodhi@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Casimir Sodhi,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
caspar.sohoni@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Caspar Sohoni,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
casper.solanki@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Casper Solanki,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
cassandra.somaiya@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cassandra Somaiya,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
cassidy.soman@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cassidy Soman,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2026,B.Sc. Biochem
cassie.somani@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cassie Somani,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cassius.somanwanshi@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cassius Somanwanshi,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
catalina.somayaji@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Catalina Somayaji,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
catherine.sonawane@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Catherine Sonawane,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cathleen.soni@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cathleen Soni,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cathy.sontakke@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cathy Sontakke,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cecelia.sood@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cecelia Sood,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cecil.soorma@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cecil Soorma,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cecilia.soundararajan@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cecilia Soundararajan,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cecily.srinivasan@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cecily Srinivasan,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2027,B.Sc. Biochem
cedric.sriram@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cedric Sriram,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
celeste.srivastava@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Celeste Srivastava,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
celia.subbarao@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Celia Subbarao,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
celine.subramanian@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Celine Subramanian,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
cesar.sud@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Cesar Sud,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
chad.sudarshan@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Chad Sudarshan,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
chaim.sukhadia@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Chaim Sukhadia,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
chance.sukhija@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Chance Sukhija,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
chandler.sundaram@ssn.edu.in,"$argon2id$v=19$m=19456,t=2,p=1$eArnrLW1/rRzVwcR87bxEw$2A/rMWXO2MalZdh5hd4gbWYexoYip6qPZDyC0jg96MM",Chandler Sundaram,student,t,6,2026-09-07 02:00:06.879652+00,2026-09-07 02:00:06.879652+00,2028,B.Sc. Biochem
